product_name,brand,price,sku,product_id,description,reviews,colour,sizes,breadcrumbs,primary_image_url,image_urls,product_url
,,,"Black / 4 - Rs. 47,500.00",zula-026-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/zula-026-black
,,,"BLACK / 34 - Rs. 54,600.00",1,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/pippa-black-1
,,,"Black / 34 - Rs. 57,800.00",flair-ski-pants-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/flair-ski-pants-black
,,,"Natural / XS - Rs. 10,500.00",mansi-paxton-pant-natural,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/mansi-paxton-pant-natural
,,,"Black/Black / XS - Rs. 63,900.00",mid-rise-carving-ski-pant-black-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/mid-rise-carving-ski-pant-black-black
,,,"Black / XS - Rs. 55,900.00",mid-rise-cargo-ski-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/mid-rise-cargo-ski-pant-black
,,,"Black / XS - Rs. 12,000.00",slim-leg-sweatpant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/slim-leg-sweatpant-black
,,,"Black / XS - Rs. 12,700.00",tapered-leg-jogger-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/tapered-leg-jogger-black
,,,"Charcoal Grey / XS - Rs. 12,000.00",wide-leg-pant-in-velour-charcoal-grey,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/wide-leg-pant-in-velour-charcoal-grey
,,,"Black / XS - Rs. 10,300.00",sheer-stirrup-legging-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/sheer-stirrup-legging-black
,,,"Faded Black / XS - Rs. 12,000.00",logo-sweatpant-faded-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/logo-sweatpant-faded-black
,,,"Black / XS - Rs. 13,600.00",high-rise-satin-straight-leg-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-satin-straight-leg-pant-black
,,,"Black / XS - Rs. 13,600.00",split-leg-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/split-leg-pant-black
,,,"Black / XS - Rs. 9,500.00",contrast-legging-in-melt-takara-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/contrast-legging-in-melt-takara-black
,,,"Olive / XS - Rs. 10,300.00",high-rise-full-length-legging-in-takara-shine-olive,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-full-length-legging-in-takara-shine-olive
,,,"Olive / XS - Rs. 10,300.00",high-rise-7-8-length-legging-in-takara-shine-core-olive,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-7-8-length-legging-in-takara-shine-core-olive
,,,"Lavender Grey / XS - Rs. 8,700.00",high-rise-legging-in-melt-lavender-grey,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-legging-in-melt-lavender-grey
,,,"Lavender Grey / XS - Rs. 8,700.00",high-rise-legging-in-melt-rib-lavender-grey,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-legging-in-melt-rib-lavender-grey
,,,"Multi Chevron / 36 - Rs. 47,500.00",1,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/trousers-multicolor-chevron-1
,,,"Orange / Multi / 38 - Rs. 101,200.00",trousers-orange-mulitcolor-gradient-sm9en,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/trousers-orange-mulitcolor-gradient-sm9en
,,,"Red / Blue Space / 38 - Rs. 85,200.00",trousers-red-blue-space,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/trousers-red-blue-space
,,,"Blush / XS - Rs. 13,600.00",high-rise-satin-straight-leg-pant-blush,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-satin-straight-leg-pant-blush
,,,"Lotus / XS - Rs. 10,300.00",ribbed-high-rise-legging-lotus,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/ribbed-high-rise-legging-lotus
,,,"BLACK / XXS - Rs. 11,200.00",regular-rise-7-8-legging-in-takara-shine-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/regular-rise-7-8-legging-in-takara-shine-black
,,,"Brown / XS - Rs. 18,000.00",zahara-roma-pant-brown,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/zahara-roma-pant-brown
,,,"Yellow / XS - Rs. 22,700.00",dunes-freya-knit-pant-yellow,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/dunes-freya-knit-pant-yellow
,,,"Black / XS - Rs. 9,700.00",beaufort-25in-midi-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/beaufort-25in-midi-pant-black
,,,"Pastel Yellow / XS - Rs. 10,300.00",rib-melt-hr-legging-pastel-yellow,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/rib-melt-hr-legging-pastel-yellow
,,,"Dark Chocolate / XS - Rs. 17,300.00",slit-cargo-pant-dark-chocolate,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/slit-cargo-pant-dark-chocolate
,,,"Snow Leopard / XS - Rs. 11,200.00",high-rise-legging-in-melt-snow-leopard,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-legging-in-melt-snow-leopard
,,,"White with Green Trim / XS - Rs. 15,600.00",floral-skort-white-with-green-trim,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/floral-skort-white-with-green-trim
,,,"Espresso / XS - Rs. 31,800.00",wide-leg-ruffle-pant-espresso,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/wide-leg-ruffle-pant-espresso
,,,"Espresso / XS - Rs. 14,900.00",boyfriend-elephant-sweatpant-espresso,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/boyfriend-elephant-sweatpant-espresso
,,,"Caribou / XS - Rs. 10,300.00",high-rise-full-length-legging-in-melt-caribou,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-full-length-legging-in-melt-caribou
,,,"Caribou/ White / XS - Rs. 11,200.00",contrast-waistband-legging-melt-caribou-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/contrast-waistband-legging-melt-caribou-white
,,,"Navy Blazer / XS - Rs. 15,900.00",high-waisted-scuba-pant-navy-blazer,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-waisted-scuba-pant-navy-blazer
,,,"Navy/White / XS - Rs. 11,200.00",contrast-waistband-legging-in-melt-navy-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/contrast-waistband-legging-in-melt-navy-white
,,,"Dark Blue / XS - Rs. 21,800.00",ulite-nylon-pant-dark-blue,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/ulite-nylon-pant-dark-blue
,,,"Moss / XS - Rs. 11,200.00",jogger-in-melt-deep-lichen-green,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/jogger-in-melt-deep-lichen-green
,,,"Desert Sand-Smc/Active Red / XS - Rs. 15,200.00",asmc-track-pant-desert-sand-smc-active-red,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/asmc-track-pant-desert-sand-smc-active-red
,,,"Moss / XS - Rs. 11,200.00",high-rise-sport-legging-in-melt-deep-lichen-green,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-sport-legging-in-melt-deep-lichen-green
,,,"Bright Green/Carbon / XS - Rs. 8,600.00",asmc-short-leggings-bright-green-carbon,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/asmc-short-leggings-bright-green-carbon
,,,"Black / XS - Rs. 18,100.00",high-waist-tailored-pleat-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-waist-tailored-pleat-pant-black
,,,"BLACK / XS - Rs. 7,400.00",bike-short-6-inseam-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/bike-short-6-inseam-black
,,,"Black/Carbon / XS - Rs. 12,300.00",asmc-two-tone-leggings-black-carbon,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/asmc-two-tone-leggings-black-carbon
,,,"Black/carbon / XS - Rs. 12,300.00",asmc-two-tone-bike-leggings-black-carbon,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/asmc-two-tone-bike-leggings-black-carbon
,,,"Moonbeam Heather / XS - Rs. 14,000.00",pin-tuck-knit-pant-moonbeam-heather,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/pin-tuck-knit-pant-moonbeam-heather
,,,"Chantilly / XS - Rs. 20,400.00",barbuda-skirt-chantilly,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/barbuda-skirt-chantilly
,,,"White / XS - Rs. 13,100.00",asymmetrical-flounce-tennis-skirt-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/asymmetrical-flounce-tennis-skirt-white
,,,"White / XS - Rs. 7,400.00",bike-short-6inseam-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/bike-short-6inseam-white
,,,"Enamel Blue / XS - Rs. 10,300.00",1,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/crocodile-7-8-legging-in-takara-shine-enamel-blue-croc-1
,,,"Navy Blazer / XS - Rs. 11,200.00",regular-rise-7-8-legging-in-takara-shine-navy-blazer,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/regular-rise-7-8-legging-in-takara-shine-navy-blazer
,,,"NAVY BLAZER / XS - Rs. 11,200.00",high-rise-full-length-legging-in-takara-shine-navy-blazer,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-full-length-legging-in-takara-shine-navy-blazer
,,,"NAVY BLAZER / XS - Rs. 11,200.00",jogger-in-melt-navy-blazer,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/jogger-in-melt-navy-blazer
,,,"Black / XS - Rs. 14,000.00",stretch-woven-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/stretch-woven-pant-black
,,,"Black / XS - Rs. 21,600.00",ares-cargo-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/ares-cargo-pant-black
,,,"Black / XS - Rs. 21,600.00",ascent-wrap-legging-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/ascent-wrap-legging-black
,,,"BLACK / XXS - Rs. 11,200.00",high-rise-full-length-legging-in-takara-shine-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-full-length-legging-in-takara-shine-black
,,,"Burgundy / XS - Rs. 8,700.00",instinct-legging-burgundy,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/instinct-legging-burgundy
,,,"Pink/White Chevron / XS - Rs. 79,400.00",trousers-pink-white-chevron-tulle-w-space-dye,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/trousers-pink-white-chevron-tulle-w-space-dye
,,,"Black / White / XS - Rs. 11,200.00",contrast-legging-in-melt-black-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/contrast-legging-in-melt-black-white
,,,"Black / XS - Rs. 14,900.00",1,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/boyfriend-elephant-sweatpant-black-1
,,,"Black / XS - Rs. 16,900.00",wide-leg-track-pant-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/wide-leg-track-pant-black
,,,"BLACK / XS - Rs. 11,200.00",jogger-in-melt-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/jogger-in-melt-black
,,,"Ivory / XS - Rs. 11,700.00",cleo-cupro-track-pant-ivory,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/cleo-cupro-track-pant-ivory
,,,"Ivory / XS - Rs. 12,100.00",mesh-pleated-skirt-ivory,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/mesh-pleated-skirt-ivory
,,,"Arctic / XS - Rs. 13,100.00",2,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/phoenix-trouser-short-arctic-2
,,,"Marshmallow / XS - Rs. 15,200.00",moon-classic-flared-pants-marshmellow,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/moon-classic-flared-pants-marshmellow
,,,"Black / XS - Rs. 5,700.00",3-core-short-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/3-core-short-black
,,,"Black/Cloud Dancer / XS - Rs. 12,100.00",colorblock-split-bootcut-legging-in-melt-black-cloud-dancer,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/colorblock-split-bootcut-legging-in-melt-black-cloud-dancer
,,,"Black / XS - Rs. 13,100.00",sheer-spliced-legging-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/sheer-spliced-legging-black
,,,"Black/White / XS - Rs. 11,200.00",side-cut-legging-in-melt-black-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/side-cut-legging-in-melt-black-white
,,,"Beige Melange / XS - Rs. 11,900.00",olly-shorts-beige-melange,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/olly-shorts-beige-melange
,,,"Sahara / 32 - Rs. 30,800.00",rupert-pants-sahara,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/rupert-pants-sahara
,,,"Sand Dollar / XS - Rs. 9,600.00",megan-wide-leg-pants-sand-dollar,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/megan-wide-leg-pants-sand-dollar
,,,"Polka Dots / XS - Rs. 9,700.00",maho-25in-high-rise-midi-pant-polka-dots,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/maho-25in-high-rise-midi-pant-polka-dots
,,,"Bittersweet / XS - Rs. 9,500.00",high-rise-7-8-legging-in-takara-shine-bittersweet,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/high-rise-7-8-legging-in-takara-shine-bittersweet
,,,"Bittersweet / XS - Rs. 8,700.00",hr-legging-in-melt-bittersweet,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/hr-legging-in-melt-bittersweet
,,,"Moonbeam Heather / XS - Rs. 12,000.00",half-zip-asymmetrical-pullover-moonbeam-heather,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/half-zip-asymmetrical-pullover-moonbeam-heather
,,,"Ivory / XS - Rs. 10,300.00",milano-half-zip-sweat-ivory,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/milano-half-zip-sweat-ivory
,,,"Black / XS - Rs. 11,100.00",cap-sleeve-top-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/cap-sleeve-top-black
,,,"Black / XS - Rs. 11,100.00",asymmetrical-sweater-top-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/asymmetrical-sweater-top-black
,,,"Black / White Stripe / XS - Rs. 8,500.00",wool-blend-slouchy-knit-sweater-black-white-stripe,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/wool-blend-slouchy-knit-sweater-black-white-stripe
,,,"Black / XS - Rs. 12,000.00",pearl-necklace-tank-black,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/pearl-necklace-tank-black
,,,"Black/Snow White / XS - Rs. 55,900.00",carving-air-sweater-black-snow-white,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/carving-air-sweater-black-snow-white
,,,"Ivory/Navy/Red / XS - Rs. 11,100.00",club38-sweater-vest-ivory-navy-red,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/club38-sweater-vest-ivory-navy-red
,,,"Burgundy / XS - Rs. 36,900.00",monroe-cardigan-burgundy,Sign up to receive 15% off your first order + stay in the know for new arrivals & exclusive promotions.,0,,[],[],#,[],https://carbon38.com/en-in/products/monroe-cardigan-burgundy
